Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8624	8624	8618	8632
Total length (>= 1000 bp)	8624	8624	8618	8632
Total length (>= 5000 bp)	8624	8624	8618	8632
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8624	8624	8618	8632
Total length	8624	8624	8618	8632
Reference length	8642	8642	8642	8642
GC (%)	40.78	40.78	40.80	41.11
Reference GC (%)	40.78	40.78	40.78	40.78
N50	8624	8624	8618	8632
NG50	8624	8624	8618	8632
N90	8624	8624	8618	8632
NG90	8624	8624	8618	8632
auN	8624.0	8624.0	8618.0	8632.0
auNG	8606.0	8606.0	8594.1	8622.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	80950	80949	80957	89054
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	430.28	430.28	430.24	376.33
Reference mapped (%)	429.81	429.81	429.81	429.81
Properly paired (%)	428.2	428.2	428.15	360.56
Reference properly paired (%)	427.72	427.72	427.72	427.72
Avg. coverage depth	10087	10087	10084	9636
Reference avg. coverage depth	10082	10082	10082	10082
Coverage >= 1x (%)	100.0	100.0	100.0	99.32
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	99.849
Duplication ratio	1.000	1.000	0.999	1.001
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	1090.61
# indels per 100 kbp	57.98	57.98	69.62	394.48
Largest alignment	8624	8624	8618	8619
Total aligned length	8624	8624	8618	8619
NA50	8624	8624	8618	8619
NGA50	8624	8624	8618	8619
NA90	8624	8624	8618	8619
NGA90	8624	8624	8618	8619
auNA	8624.0	8624.0	8618.0	8606.0
auNGA	8606.0	8606.0	8594.1	8596.1
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
