Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17271	17335	17402	15843
Mapped (%)	98.13	98.49	98.88	90.02
# properly paired	16994	17070	17204	14350
Properly paired (%)	96.56	96.99	97.75	81.53
# singletons	277	265	198	1493
Singletons (%)	1.57	1.51	1.12	8.48
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	499	502	504	453
Coverage >= 1x (%)	100.0	100.0	100.0	99.23
Coverage >= 5x (%)	100.0	100.0	100.0	99.23
Coverage >= 10x (%)	100.0	100.0	100.0	99.23
# reference mapped	17402	17402	17402	17402
Reference mapped (%)	98.88	98.88	98.88	98.88
# reference properly paired	17204	17204	17204	17204
Reference properly paired (%)	97.75	97.75	97.75	97.75
# reference singletons	198	198	198	198
Reference singletons (%)	1.12	1.12	1.12	1.12
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	504	504	504	504
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
