Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348583	348348	320182	327259
Mapped (%)	99.6	99.53	91.48	93.5
# properly paired	347166	346696	290398	306252
Properly paired (%)	99.19	99.06	82.97	87.5
# singletons	1417	1652	29784	21007
Singletons (%)	0.4	0.47	8.51	6.0
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10068	10062	9351	9342
Coverage >= 1x (%)	100.0	100.0	95.88	99.53
Coverage >= 5x (%)	100.0	100.0	95.88	99.41
Coverage >= 10x (%)	100.0	100.0	95.88	99.41
# reference mapped	348582	348582	348582	348582
Reference mapped (%)	99.59	99.59	99.59	99.59
# reference properly paired	347164	347164	347164	347164
Reference properly paired (%)	99.19	99.19	99.19	99.19
# reference singletons	1418	1418	1418	1418
Reference singletons (%)	0.41	0.41	0.41	0.41
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10058	10058	10058	10058
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
