Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17479	17539	17538	16683
Mapped (%)	99.31	99.65	99.65	94.79
# properly paired	17358	17478	17476	15916
Properly paired (%)	98.62	99.31	99.3	90.43
# singletons	121	61	62	767
Singletons (%)	0.69	0.35	0.35	4.36
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	506	507	476
Coverage >= 1x (%)	100.0	100.0	100.0	99.24
Coverage >= 5x (%)	99.97	99.97	100.0	99.2
Coverage >= 10x (%)	99.88	99.88	99.92	99.12
# reference mapped	17538	17538	17538	17538
Reference mapped (%)	99.65	99.65	99.65	99.65
# reference properly paired	17476	17476	17476	17476
Reference properly paired (%)	99.3	99.3	99.3	99.3
# reference singletons	62	62	62	62
Reference singletons (%)	0.35	0.35	0.35	0.35
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.97	99.97	99.97	99.97
Reference coverage >= 10x (%)	99.88	99.88	99.88	99.88
