Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17523	17521	13164	17523
Mapped (%)	99.56	99.55	74.8	99.56
# properly paired	17446	17442	9664	17446
Properly paired (%)	99.12	99.1	54.91	99.12
# singletons	77	79	3500	77
Singletons (%)	0.44	0.45	19.89	0.44
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	506	371	506
Coverage >= 1x (%)	100.0	100.0	85.34	100.0
Coverage >= 5x (%)	100.0	100.0	85.34	100.0
Coverage >= 10x (%)	100.0	100.0	85.34	100.0
# reference mapped	17522	17522	17522	17522
Reference mapped (%)	99.56	99.56	99.56	99.56
# reference properly paired	17444	17444	17444	17444
Reference properly paired (%)	99.11	99.11	99.11	99.11
# reference singletons	78	78	78	78
Reference singletons (%)	0.44	0.44	0.44	0.44
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
