Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15552	15553	15406	15557
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17517	17513	16891	17518
Mapped (%)	112.64	112.6	109.64	112.61
# properly paired	17434	17426	16182	17436
Properly paired (%)	112.1	112.04	105.04	112.08
# singletons	83	87	709	82
Singletons (%)	0.53	0.56	4.6	0.53
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	507	486	507
Coverage >= 1x (%)	100.0	100.0	98.04	100.0
Coverage >= 5x (%)	100.0	100.0	98.04	100.0
Coverage >= 10x (%)	100.0	100.0	98.04	100.0
# reference mapped	17515	17515	17515	17515
Reference mapped (%)	112.61	112.61	112.61	112.61
# reference properly paired	17430	17430	17430	17430
Reference properly paired (%)	112.07	112.07	112.07	112.07
# reference singletons	85	85	85	85
Reference singletons (%)	0.55	0.55	0.55	0.55
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
