Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15427	15427	15427	15426
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17523	17523	17523	17521
Mapped (%)	113.59	113.59	113.59	113.58
# properly paired	17446	17446	17446	17442
Properly paired (%)	113.09	113.09	113.09	113.07
# singletons	77	77	77	79
Singletons (%)	0.5	0.5	0.5	0.51
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	508	508	508	508
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	17523	17523	17523	17523
Reference mapped (%)	113.56	113.56	113.56	113.56
# reference properly paired	17446	17446	17446	17446
Reference properly paired (%)	113.06	113.06	113.06	113.06
# reference singletons	77	77	77	77
Reference singletons (%)	0.5	0.5	0.5	0.5
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
