Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17376	17260	15668	15371
Mapped (%)	98.73	98.07	89.02	87.34
# properly paired	17152	16920	13736	13452
Properly paired (%)	97.45	96.14	78.05	76.43
# singletons	224	340	1932	1919
Singletons (%)	1.27	1.93	10.98	10.9
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	503	499	451	438
Coverage >= 1x (%)	100.0	100.0	94.32	98.67
Coverage >= 5x (%)	100.0	100.0	94.32	98.59
Coverage >= 10x (%)	100.0	100.0	94.32	98.07
# reference mapped	17376	17376	17376	17376
Reference mapped (%)	98.73	98.73	98.73	98.73
# reference properly paired	17152	17152	17152	17152
Reference properly paired (%)	97.45	97.45	97.45	97.45
# reference singletons	224	224	224	224
Reference singletons (%)	1.27	1.27	1.27	1.27
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	502	502	502	502
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
