Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	15409	15377	15315
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	0	17458	17267	16801
Mapped (%)	0.0	113.3	112.29	109.7
# properly paired	0	17316	16934	16082
Properly paired (%)	0.0	112.38	110.13	105.01
# singletons	0	142	333	719
Singletons (%)	0.0	0.92	2.17	4.69
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	0	506	516	481
Coverage >= 1x (%)	0.0	100.0	100.0	100.0
Coverage >= 5x (%)	0.0	99.88	100.0	99.88
Coverage >= 10x (%)	0.0	99.86	100.0	99.86
# reference mapped	17503	17503	17503	17503
Reference mapped (%)	113.49	113.49	113.49	113.49
# reference properly paired	17406	17406	17406	17406
Reference properly paired (%)	112.86	112.86	112.86	112.86
# reference singletons	97	97	97	97
Reference singletons (%)	0.63	0.63	0.63	0.63
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	99.98	99.98	99.98	99.98
