Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348466	348466	348132	348466
Mapped (%)	99.56	99.56	99.47	99.56
# properly paired	346932	346932	346264	346932
Properly paired (%)	99.12	99.12	98.93	99.12
# singletons	1534	1534	1868	1534
Singletons (%)	0.44	0.44	0.53	0.44
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10090	10090	10049	10086
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	348466	348466	348466	348466
Reference mapped (%)	99.56	99.56	99.56	99.56
# reference properly paired	346932	346932	346932	346932
Reference properly paired (%)	99.12	99.12	99.12	99.12
# reference singletons	1534	1534	1534	1534
Reference singletons (%)	0.44	0.44	0.44	0.44
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10079	10079	10079	10079
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
